,RowID,Project,Date,Time,Location,Species,Race_table,Genetics,Genetics_old,Genetics_specific,Genetics_conf,Adipose,Fork_length_mm,Weight_g,ID,Photo,Tissue_sample,Method,Handling,Specimen,Comment,
866,148,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Fall,Fall,Fall,Fall,,Present,75,5.03,CON005,725,,Seine,,,,
867,149,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,94,12.04,CON006,726-727,,Seine,,,,
868,150,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,81,6.33,CON007,728,,Seine,Taken,YES,,
869,151,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Fall,Fall,Fall,Fall,,Present,71,4.3,CON008,729,,Seine,,,,
870,152,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Fall,Fall,Fall,Fall,,Present,75,4.93,CON009,730,,Seine,,,,
871,153,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,84,6.68,CON010,731,,Seine,Taken,YES,,
872,156,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,77,5.17,CON013,732,,Seine,Taken,YES,,
873,157,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Winter,Winter,Winter,Winter,,Clipped,113,14.86,CON014,733-734,,Seine,,,,
874,158,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,92,9.03,CON015,735,,Seine,,,,
875,159,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Fall,Fall,Fall,,Present,77,5.47,CON016,736,,Seine,Taken,YES,,
876,160,Knaggs flood extension 2017,4/6/2017,11:00,CONRICE,Chinook,Spring,Late fall,Late fall,LateFall,,Present,76,4.88,CON017,737,,Seine,,,,
877,209,Knaggs flood extension 2017,4/6/2017,13:45,KNGFX,Chinook,Winter,Winter,Winter,Winter,,Present,108,14.6,KFX013,738,,Trap,,,,
878,210,Knaggs flood extension 2017,4/6/2017,13:45,KNGFX,Chinook,Fall,Fall,Fall,Fall,,Present,66,3.4,KFX014,739,,Trap,,,,
879,211,Knaggs flood extension 2017,4/6/2017,15:00,KNGFX,Chinook,Fall,Late fall,Late fall,LateFall,,Present,64,3.28,KFX015,740,,Seine,,,,
880,234,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,97,11.45,KFX016,967,,Seine,,,,
881,235,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,94,10.34,KFX017,968,,Seine,,,,
882,236,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Fall,Fall,Fall,Fall,,Present,89,8.96,KFX018,969,,Seine,,,,
883,237,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Fall,,,,,Clipped,90,8.91,KFX019,970,,Seine,,,,
884,238,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,99,10.22,KFX020,971,,Seine,,,,
885,239,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Spring,Fall,Fall,Fall,,Present,96,11.19,KFX021,972,,Seine,,,,
886,240,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Fall,,,,,Clipped,86,6.99,KFX022,973,,Seine,,,"Fork length incorrect on datasheet, photo proof",
887,241,Knaggs flood extension 2017,5/4/2017,11:15,KNGFX,Chinook,Fall,,,,,Present,85,7.6,KFX023,974,,Seine,,,"Fork length incorrect on datasheet, photo proof",
888,686,Knaggs flood extension 2016,3/31/2016,10:30,Knaggs Field 2,Chinook,Fall,,,,,Present,55,1.95,T2,074-075,,Trap,,,,
889,687,Knaggs flood extension 2016,3/31/2016,10:30,Knaggs Field 2,Chinook,Fall,,,,,Present,49,1.25,T3,076-077,,Trap,,,,
890,688,Knaggs flood extension 2016,3/31/2016,10:30,Knaggs Field 2,Chinook,Winter,,,,,Clipped,101,13.18,T4,078-079,,Trap,,,,
891,713,Knaggs flood extension 2016,4/1/2016,11:25,Knaggs Field 2,Chinook,Fall,,,,,Present,67,3.08,V3,83-84,,Trap,Taken,,,
892,714,Knaggs flood extension 2016,4/1/2016,11:25,Knaggs Field 2,Chinook,Fall,,,,,Present,46,1.12,V2,85-86,,Trap,"Taken, Hard to read Adipose +/-",,,
893,715,Knaggs flood extension 2016,4/1/2016,11:25,Knaggs Field 2,Chinook,Fall,,,,,Present,50,1.39,V1,87-88,,Trap,Taken,,,
894,869,Knaggs flood extension 2016,4/4/2016,13:00,Knaggs Field 2,Chinook,Fall,,,,,Present,53,1.58,Y1,106-107,,Trap,,,,
895,20,Knaggs flood extension 2016,3/24/2016,10:50,Knaggs Field 4,Chinook,Fall,,,,,Present,42,0.73,MX13,RC 1-2,,Trap,DOA,,,
896,88,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Spring,,,,,Present,91,9.59,M01,001-002,,Trap,,,,
897,89,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Spring,,,,,Clipped,94,9.85,M02,003-004,,Trap,,,,
898,90,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Fall,,,,,Present,45,0.97,M03,005-006,,Trap,,,,
899,91,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Fall,,,,,Present,51,1.39,M04,007-008,,Trap,,,,
900,92,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Fall,,,,,Present,48,1.23,M05,009-010,,Trap,,,,
901,93,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Fall,,,,,Present,51,1.48,M06,011-012,,Trap,,,,
902,94,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Fall,,,,,Present,60,2.48,M07,013-014,,Trap,,,,
903,95,Knaggs flood extension 2016,3/28/2016,10:57,Knaggs Field 4,Chinook,Fall,,,,,Present,46,0.96,M08,015-016,,Trap,,,,
904,1426,Knaggs flood extension 2016,4/6/2016,9:03,Knaggs Field 5,Chinook,Fall,,,,,Present,52,1.32,AA1,636-637,,Trap,,,,
905,904,Knaggs flood extension 2016,4/4/2016,13:15,Knaggs Field 6,Chinook,Fall,,,,,Present,56,2.01,Y2,108-109,,Trap,,,,
906,55,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,54,1.68,N01,017-018,,Trap,,,,
907,56,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,51,1.44,N02,019-020,,Trap,,,,
908,57,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,61,2.88,N03,021-022,,Trap,,,,
909,58,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,51,1.69,N04,023-024,,Trap,,,,
910,59,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,54,1.89,N05,025-026,,Trap,,,,
911,60,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,47,1.2,N06,027-028,,Trap,,,,
912,61,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,62,3.14,N07,029-030,,Trap,,,,
913,62,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,45,1.03,N08,031-032,,Trap,,,,
914,63,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,49,1.32,N09,033-034,,Trap,,,,
915,64,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,51,1.54,N10,035-036,,Trap,,,,
916,65,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,48,1.16,N11,037-038,,Trap,,,,
917,66,Knaggs flood extension 2016,3/28/2016,11:40,Knaggs Field 7,Chinook,Fall,,,,,Present,41,0.82,N12,039-040,,Trap,,,,
918,207,Knaggs flood extension 2016,3/29/2016,10:00,Knaggs Field 7,Chinook,Fall,,,,,Present,56,2.19,Q01,47-48,,Trap,,,,
919,983,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,61,2.58,Y3,110-111,,Trap,,,,
920,984,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,54,1.97,Y4,112-113,,Trap,,,,
921,985,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,56,2.18,Y5,114-115,,Trap,,,,
922,986,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,61,2.82,Y6,116-117,,Trap,,,,
923,987,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,61,2.64,Y7,118-119,,Trap,,,,
924,988,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Winter,,,,,Present,105,14.43,Y8,120-122,,Trap,,,,
925,989,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,54,1.81,Y9,123-124,,Trap,,,,
926,990,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,52,1.52,Y10,,,Trap,,,,
927,991,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,56,2.3,Y11,125-126,,Trap,,,,
928,992,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,52,1.73,Y12,127-128,,Trap,,,,
929,993,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,58,2.43,Y13,129-130,,Trap,,,,
930,994,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,60,2.44,Y14,131-132,,Trap,,,,
931,995,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,56,2.1,Y15,133-134,,Trap,,,,
932,996,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,59,2.43,Y16,,,Trap,,,,
933,998,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,63,2.96,Y17,135-136,,Trap,,,,
934,999,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,55,1.92,Y18,137-138,,Trap,,,,
935,1000,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,64,3.09,Y19,139-140,,Trap,,,,
936,1001,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,54,1.87,Y20,141-142,,Trap,,,,
937,1002,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,58,2.39,Y21,143-144,,Trap,,,,
938,1003,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,53,1.75,Y22,145-146,,Trap,mort - handling,,,
939,1004,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,62,2.73,Y23,147-148,,Trap,,,,
940,1005,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,56,2.2,Y24,149-150,,Trap,,,,
941,1006,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,57,2.26,Y25,,,Trap,,,,
942,1007,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,48,1.43,Y26,151-152,,Trap,,,,
943,1008,Knaggs flood extension 2016,4/4/2016,13:45,Knaggs Field 8,Chinook,Fall,,,,,Present,54,1.96,Y27,153-154,,Trap,,,,
944,1463,Knaggs flood extension 2016,4/6/2016,9:25,Knaggs Field 8,Chinook,Fall,,,,,Present,59,2.24,AA2,638-639,,Trap,,,,
945,32,Knaggs flood extension 2016,3/28/2016,12:46,Knaggs Field 9,Chinook,Fall,,,,,Present,55,1.56,P01,041-042,,Trap,,,,
946,33,Knaggs flood extension 2016,3/28/2016,12:46,Knaggs Field 9,Chinook,Fall,,,,,Present,43,0.88,P02,043-044,,Trap,,,,
947,34,Knaggs flood extension 2016,3/28/2016,12:46,Knaggs Field 9,Chinook,Fall,,,,,Present,61,2.94,P03,045-046,,Trap,,,,
948,201,Knaggs flood extension 2016,3/29/2016,10:25,Knaggs Field 9,Chinook,Fall,,,,,Present,59,2.37,R01,049-050,,Trap,,,,
949,,Knaggs flood extension 2016,3/30/2016,9:39,Knaggs Field 9,Chinook,Fall,,,,,Present,42,0.9,S1,57-58,,Trap,,,,
950,652,Knaggs flood extension 2016,3/31/2016,9:35,Knaggs Field 9,Chinook,Fall,,,,,Present,49,1.4,T1,67-68,,Trap,,,,
951,208,Knaggs flood extension 2016,3/30/2016,13:00,Knaggs Field X,Chinook,Fall,,,,,Present,58,2.28,X1,59-60,,Seine,,,,
952,209,Knaggs flood extension 2016,3/30/2016,13:00,Knaggs Field X,Chinook,Fall,,,,,Present,47,1.17,X2,61-62,,Seine,,,,
953,210,Knaggs flood extension 2016,3/30/2016,13:00,Knaggs Field X,Chinook,Fall,,,,,Present,44,0.86,X3,63-64,,Seine,,,,
954,1078,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Present,75,5.67,MX1,,,Trap,Taken ID 21,,,
955,1079,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Fall,,,,,Present,64,3.06,MX7,,,Trap,Taken ID 22,,,
956,1080,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Clipped,94,9.94,Z1,,,Trap,,,,
957,1081,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Winter,,,,,Clipped,114,17.59,Z2,MO1-2,,Trap,,,,
958,1082,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Present,82,5.86,Z3,MO3-4,,Trap,,,,
959,1083,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Present,83,7.23,Z4,MO5-6,,Trap,,,,
960,1084,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Present,82,7.3,Z5,MO7-8,,Trap,,,,
961,1085,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Winter,,,,,Present,102,13.35,Z6,MO9-11,,Trap,,,,
962,1086,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Fall,,,,,Present,73,4.85,MX9,,,Trap,Taken ID 29,,,
963,1087,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Present,95,10.97,Z7,MO12-13,,Trap,,,,
964,1088,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Present,95,10.24,Z8,MO14-15,,Trap,,,,
965,1089,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Winter,,,,,Present,103,14.23,Z9,MO16-17,,Trap,,,,
966,1090,Knaggs flood extension 2016,4/5/2016,12:00,Knaggs Field X,Chinook,Spring,,,,,Present,88,8.51,Z10,,,Trap,,,,
967,1333,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Winter,,,,,Present,110,,MX3,,,Trap,DOA patially decomposed,,,
968,1334,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Spring,,,,,Present,86,8.5,AX1,640-641,,Trap,,,,
969,1335,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Fall,,,,,Present,51,1.49,MX2,,,Trap,Taken,,,
970,1336,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Fall,,,,,Present,73,,MX11,,,Trap,DOA partially deomposed,,,
971,1337,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Fall,,,,,Present,52,1.68,MX16,,,Trap,Taken,,,
972,1338,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Fall,,,,,Present,46,0.98,MX10,,,Trap,Taken,,,
973,1339,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Fall,,,,,Present,78,5.95,AX3,646-647,,Trap,,,,
974,1340,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Spring,,,,,Present,100,9.87,AX4,648-649,,Trap,,,,
975,1341,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Fall,,,,,Present,75,5.03,MX12,650-651,,Trap,Taken,,,
976,1342,Knaggs flood extension 2016,4/6/2016,10:00,Knaggs Field X,Chinook,Fall,,,,,Present,61,3.34,MX4,652-653,,Trap,Taken,,,
977,1680,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Winter,,,,,Clipped,103,13.96,MX14,,,Trap,DOA,,,
978,1681,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,66,3.44,MX8,,,Trap,DOA,,,
979,1682,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,74,5.46,MX6,,,Trap,DOA,,,
980,1683,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,69,4.13,MX5,,,Trap,DOA,,,
981,1684,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,65,3.5,MX15,,,Trap,DOA,,,
982,1685,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,51,1.92,MX17,,,Trap,DOA,,,
983,1686,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,63,3.09,BX1,266-267,,Trap,,,,
984,1687,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,59,1.72,BX2,268-269,,Trap,,,,
985,1688,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,59,2.22,BX3,270-271,,Trap,,,,
986,1689,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,68,3.03,BX4,272-273,,Trap,,,,
987,1690,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,53,1.67,BX5,274-275,,Trap,,,,
988,1691,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,52,1.48,BX6,276-277,,Trap,,,,
989,1692,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Spring,,,,,Present,77,5.87,BX7,278-279,,Trap,,,,
990,1693,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,53,1.51,BX8,230,,Trap,,,,
991,1694,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,50,1.01,BX9,231-232,,Trap,,,,
992,1695,Knaggs flood extension 2016,4/7/2016,9:30,Knaggs Field X,Chinook,Fall,,,,,Present,63,2.72,BX10,,,Trap,,,,
993,1696,Knaggs flood extension 2016,4/8/2016,8:10,Knaggs Field X,Chinook,Fall,,,,,Present,60,2.95,CX1,,,Trap,,,,
994,1697,Knaggs flood extension 2016,4/8/2016,8:10,Knaggs Field X,Chinook,Fall,,,,,Present,64,3.16,CX2,,,Trap,,,,
995,1698,Knaggs flood extension 2016,4/8/2016,8:10,Knaggs Field X,Chinook,Fall,,,,,Present,52,2.04,CX3,,,Trap,,,,
996,1699,Knaggs flood extension 2016,4/8/2016,8:10,Knaggs Field X,Chinook,Fall,,,,,Present,59,2.3,CX4,,,Trap,,,,
997,1700,Knaggs flood extension 2016,4/8/2016,8:10,Knaggs Field X,Chinook,Fall,,,,,Present,57,2.09,CX5,,,Trap,,,,
998,1701,Knaggs flood extension 2016,4/8/2016,8:10,Knaggs Field X,Chinook,Fall,,,,,Present,58,2.21,CX6,,,Trap,,,,
